KPI_Metric_Id,Task_ID,Resource_IDs,Durations_Resource_IDs,Task_Weight
68,217,"[23, 25, 41, 52]","[64.75, 49.75, 69.0, 18.25]",0.093592940856821
68,218,"[2, 7, 39, 53]","[20.75, 7.75, 17.0, 20.0]",0.2866496677131742
68,219,"[1, 48]","[16.25, 59.5]",0.23722276681132662
68,220,"[23, 25, 41, 52]","[62.75, 44.25, 66.75, 43.0]",0.04547741664277528
69,216,"[19, 29, 56]","[38.0, 11.75, 46.5]",0.3370572079759028
69,217,"[23, 25, 41, 52]","[28.5, 67.5, 33.5, 0.5]",0.093592940856821
69,218,"[2, 7, 39, 53]","[68.75, 35.5, 0.75, 57.0]",0.2866496677131742
69,219,"[1, 48]","[39.75, 72.75]",0.23722276681132662
69,220,"[23, 25, 41, 52]","[31.5, 29.0, 67.0, 56.5]",0.04547741664277528
70,216,"[19, 29, 56]","[12.0, 5.5, 63.75]",0.3370572079759028
70,217,"[23, 25, 41, 52]","[3.5, 26.25, 2.75, 38.5]",0.093592940856821
70,218,"[2, 7, 39, 53]","[74.25, 26.0, 54.25, 50.25]",0.2866496677131742
70,219,"[1, 48]","[37.5, 71.5]",0.23722276681132662
70,220,"[23, 25, 41, 52]","[16.25, 48.75, 19.5, 57.0]",0.04547741664277528
71,216,"[19, 29, 56]","[44.5, 25.5, 50.75]",0.3370572079759028
71,217,"[23, 25, 41, 52]","[63.0, 70.25, 12.75, 66.5]",0.093592940856821
71,218,"[2, 7, 39, 53]","[40.75, 60.0, 26.5, 24.5]",0.2866496677131742
71,219,"[1, 48]","[53.75, 25.5]",0.23722276681132662
71,220,"[23, 25, 41, 52]","[41.5, 73.0, 18.0, 33.0]",0.04547741664277528
72,216,"[19, 29, 56]","[49.0, 25.0, 71.25]",0.3370572079759028
72,217,"[23, 25, 41, 52]","[12.25, 8.25, 5.5, 4.75]",0.093592940856821
72,218,"[2, 7, 39, 53]","[6.75, 71.0, 26.25, 53.5]",0.2866496677131742
72,219,"[1, 48]","[65.75, 28.25]",0.23722276681132662
72,220,"[23, 25, 41, 52]","[20.0, 65.25, 31.5, 12.5]",0.04547741664277528
73,216,"[19, 29, 56]","[1.25, 55.5, 57.5]",0.3370572079759028
73,217,"[23, 25, 41, 52]","[15.0, 36.75, 28.0, 30.0]",0.093592940856821
73,218,"[2, 7, 39, 53]","[60.0, 37.25, 52.5, 9.0]",0.2866496677131742
73,219,"[1, 48]","[70.75, 72.0]",0.23722276681132662
73,220,"[23, 25, 41, 52]","[40.25, 2.0, 28.75, 44.25]",0.04547741664277528
74,216,"[19, 29, 56]","[8.5, 8.5, 20.25]",0.3370572079759028
74,217,"[23, 25, 41, 52]","[33.75, 43.25, 30.5, 34.0]",0.093592940856821
74,218,"[2, 7, 39, 53]","[41.25, 57.75, 23.0, 9.0]",0.2866496677131742
74,219,"[1, 48]","[5.25, 52.5]",0.23722276681132662
74,220,"[23, 25, 41, 52]","[23.5, 21.0, 38.5, 65.75]",0.04547741664277528
75,216,"[19, 29, 56]","[43.25, 7.75, 1.5]",0.3370572079759028
75,217,"[23, 25, 41, 52]","[22.75, 26.0, 2.25, 33.0]",0.093592940856821
75,218,"[2, 7, 39, 53]","[28.5, 32.5, 5.5, 63.75]",0.2866496677131742
75,219,"[1, 48]","[45.75, 64.75]",0.23722276681132662
75,220,"[23, 25, 41, 52]","[7.25, 64.5, 63.5, 0.25]",0.04547741664277528
76,216,"[19, 29, 56]","[15.25, 8.0, 44.0]",0.3370572079759028
76,217,"[23, 25, 41, 52]","[2.5, 35.25, 49.5, 71.0]",0.093592940856821
76,218,"[2, 7, 39, 53]","[24.0, 49.25, 3.75, 51.25]",0.2866496677131742
76,219,"[1, 48]","[22.25, 33.5]",0.23722276681132662
76,220,"[23, 25, 41, 52]","[37.0, 58.5, 44.75, 44.75]",0.04547741664277528
77,216,"[19, 29, 56]","[31.5, 41.0, 57.25]",0.3370572079759028
77,217,"[23, 25, 41, 52]","[32.25, 47.0, 28.0, 1.0]",0.093592940856821
77,218,"[2, 7, 39, 53]","[6.0, 46.25, 59.25, 8.75]",0.2866496677131742
77,219,"[1, 48]","[17.5, 23.5]",0.23722276681132662
77,220,"[23, 25, 41, 52]","[42.75, 26.0, 12.0, 0.75]",0.04547741664277528
78,216,"[19, 29, 56]","[0.25, 40.0, 5.0]",0.3370572079759028
78,217,"[23, 25, 41, 52]","[72.0, 17.25, 1.5, 31.5]",0.093592940856821
78,218,"[2, 7, 39, 53]","[69.75, 27.0, 33.0, 34.25]",0.2866496677131742
78,219,"[1, 48]","[33.5, 72.25]",0.23722276681132662
78,220,"[23, 25, 41, 52]","[62.5, 44.5, 24.0, 10.0]",0.04547741664277528
79,216,"[19, 29, 56]","[67.25, 71.75, 52.5]",0.3370572079759028
79,217,"[23, 25, 41, 52]","[19.25, 12.5, 52.0, 41.5]",0.093592940856821
79,218,"[2, 7, 39, 53]","[42.5, 1.25, 56.75, 52.5]",0.2866496677131742
79,219,"[1, 48]","[3.0, 37.25]",0.23722276681132662
79,220,"[23, 25, 41, 52]","[60.75, 34.5, 75.0, 26.5]",0.04547741664277528
80,216,"[19, 29, 56]","[9.75, 9.0, 61.0]",0.3370572079759028
80,217,"[23, 25, 41, 52]","[72.5, 66.0, 55.75, 53.25]",0.093592940856821
80,218,"[2, 7, 39, 53]","[69.75, 54.5, 29.25, 41.25]",0.2866496677131742
80,219,"[1, 48]","[15.0, 3.25]",0.23722276681132662
80,220,"[23, 25, 41, 52]","[48.75, 45.0, 16.75, 42.5]",0.04547741664277528
81,216,"[19, 29, 56]","[73.25, 49.0, 25.5]",0.3370572079759028
81,217,"[23, 25, 41, 52]","[47.5, 38.0, 65.5, 65.75]",0.093592940856821
81,218,"[2, 7, 39, 53]","[40.5, 51.0, 39.75, 67.75]",0.2866496677131742
81,219,"[1, 48]","[72.25, 70.75]",0.23722276681132662
81,220,"[23, 25, 41, 52]","[15.5, 39.75, 71.0, 56.5]",0.04547741664277528
82,216,"[19, 29, 56]","[72.25, 42.5, 26.25]",0.3370572079759028
82,217,"[23, 25, 41, 52]","[13.75, 37.5, 38.75, 30.0]",0.093592940856821
82,218,"[2, 7, 39, 53]","[61.75, 22.75, 47.25, 43.75]",0.2866496677131742
82,219,"[1, 48]","[16.5, 5.0]",0.23722276681132662
82,220,"[23, 25, 41, 52]","[8.25, 19.75, 18.25, 10.0]",0.04547741664277528
83,216,"[19, 29, 56]","[26.0, 18.75, 36.0]",0.3370572079759028
83,217,"[23, 25, 41, 52]","[4.25, 40.0, 28.5, 29.75]",0.093592940856821
83,218,"[2, 7, 39, 53]","[58.25, 28.25, 13.75, 54.25]",0.2866496677131742
83,219,"[1, 48]","[69.25, 18.25]",0.23722276681132662
83,220,"[23, 25, 41, 52]","[56.75, 11.0, 34.5, 71.0]",0.04547741664277528
84,216,"[19, 29, 56]","[25.5, 65.5, 2.0]",0.3370572079759028
84,217,"[23, 25, 41, 52]","[49.5, 10.0, 20.5, 39.25]",0.093592940856821
84,218,"[2, 7, 39, 53]","[41.0, 40.25, 39.0, 74.5]",0.2866496677131742
84,219,"[1, 48]","[64.0, 46.75]",0.23722276681132662
84,220,"[23, 25, 41, 52]","[57.25, 23.5, 39.25, 0.75]",0.04547741664277528
85,216,"[19, 29, 56]","[45.5, 20.0, 55.25]",0.3370572079759028
85,217,"[23, 25, 41, 52]","[52.5, 10.5, 22.5, 69.5]",0.093592940856821
85,218,"[2, 7, 39, 53]","[30.75, 36.0, 11.0, 17.5]",0.2866496677131742
85,219,"[1, 48]","[11.25, 59.5]",0.23722276681132662
85,220,"[23, 25, 41, 52]","[47.0, 31.25, 31.25, 48.5]",0.04547741664277528
86,216,"[19, 29, 56]","[68.75, 40.0, 64.5]",0.3370572079759028
86,217,"[23, 25, 41, 52]","[71.5, 6.5, 44.0, 63.5]",0.093592940856821
86,218,"[2, 7, 39, 53]","[64.25, 68.5, 10.0, 66.25]",0.2866496677131742
86,219,"[1, 48]","[21.75, 58.0]",0.23722276681132662
86,220,"[23, 25, 41, 52]","[69.25, 62.25, 29.75, 66.0]",0.04547741664277528
87,216,"[19, 29, 56]","[42.0, 10.25, 37.0]",0.3370572079759028
87,217,"[23, 25, 41, 52]","[26.75, 7.5, 5.5, 1.75]",0.093592940856821
87,218,"[2, 7, 39, 53]","[11.5, 17.0, 39.75, 46.25]",0.2866496677131742
87,219,"[1, 48]","[61.5, 16.0]",0.23722276681132662
87,220,"[23, 25, 41, 52]","[49.75, 25.0, 68.0, 51.0]",0.04547741664277528
88,216,"[19, 29, 56]","[15.25, 49.75, 44.5]",0.3370572079759028
88,217,"[23, 25, 41, 52]","[52.0, 70.75, 52.0, 18.5]",0.093592940856821
88,218,"[2, 7, 39, 53]","[9.25, 30.25, 55.75, 71.25]",0.2866496677131742
88,219,"[1, 48]","[50.5, 17.0]",0.23722276681132662
88,220,"[23, 25, 41, 52]","[14.75, 70.0, 21.5, 62.5]",0.04547741664277528
89,216,"[19, 29, 56]","[10.0, 65.0, 73.75]",0.3370572079759028
89,217,"[23, 25, 41, 52]","[4.25, 69.25, 61.25, 1.25]",0.093592940856821
89,218,"[2, 7, 39, 53]","[36.5, 13.25, 65.5, 14.5]",0.2866496677131742
89,219,"[1, 48]","[38.25, 21.5]",0.23722276681132662
89,220,"[23, 25, 41, 52]","[41.0, 24.5, 14.25, 30.0]",0.04547741664277528
90,216,"[19, 29, 56]","[18.75, 48.75, 13.75]",0.3370572079759028
90,217,"[23, 25, 41, 52]","[2.25, 22.5, 32.75, 70.0]",0.093592940856821
90,218,"[2, 7, 39, 53]","[60.0, 58.75, 40.5, 70.75]",0.2866496677131742
90,219,"[1, 48]","[52.75, 41.0]",0.23722276681132662
90,220,"[23, 25, 41, 52]","[53.25, 14.0, 19.75, 59.0]",0.04547741664277528
91,216,"[19, 29, 56]","[9.25, 27.75, 43.0]",0.3370572079759028
91,217,"[23, 25, 41, 52]","[43.5, 0.25, 5.25, 37.5]",0.093592940856821
91,218,"[2, 7, 39, 53]","[60.25, 0.75, 18.5, 0.75]",0.2866496677131742
91,219,"[1, 48]","[72.5, 74.75]",0.23722276681132662
91,220,"[23, 25, 41, 52]","[49.75, 53.25, 9.0, 8.0]",0.04547741664277528
92,216,"[19, 29, 56]","[62.25, 59.25, 45.5]",0.3370572079759028
92,217,"[23, 25, 41, 52]","[37.25, 26.75, 41.5, 17.25]",0.093592940856821
92,218,"[2, 7, 39, 53]","[29.25, 45.75, 74.5, 21.25]",0.2866496677131742
92,219,"[1, 48]","[18.25, 49.5]",0.23722276681132662
92,220,"[23, 25, 41, 52]","[61.75, 48.0, 38.75, 65.5]",0.04547741664277528
93,216,"[19, 29, 56]","[8.5, 49.5, 34.25]",0.3370572079759028
93,217,"[23, 25, 41, 52]","[37.5, 1.75, 10.25, 35.75]",0.093592940856821
93,218,"[2, 7, 39, 53]","[4.0, 71.0, 60.5, 52.25]",0.2866496677131742
93,219,"[1, 48]","[34.0, 59.75]",0.23722276681132662
93,220,"[23, 25, 41, 52]","[54.5, 28.75, 74.25, 46.75]",0.04547741664277528
94,216,"[19, 29, 56]","[45.75, 57.75, 22.0]",0.3370572079759028
94,217,"[23, 25, 41, 52]","[36.75, 64.0, 43.25, 34.5]",0.093592940856821
94,218,"[2, 7, 39, 53]","[53.5, 6.5, 29.75, 2.75]",0.2866496677131742
94,219,"[1, 48]","[69.25, 10.75]",0.23722276681132662
94,220,"[23, 25, 41, 52]","[54.75, 51.25, 70.25, 13.25]",0.04547741664277528
95,216,"[19, 29, 56]","[66.25, 62.75, 65.5]",0.3370572079759028
95,217,"[23, 25, 41, 52]","[65.5, 58.0, 42.25, 26.0]",0.093592940856821
95,218,"[2, 7, 39, 53]","[30.25, 50.5, 67.0, 29.5]",0.2866496677131742
95,219,"[1, 48]","[38.0, 69.0]",0.23722276681132662
95,220,"[23, 25, 41, 52]","[53.75, 53.75, 71.5, 36.75]",0.04547741664277528
96,216,"[19, 29, 56]","[68.25, 40.5, 21.25]",0.3370572079759028
96,217,"[23, 25, 41, 52]","[42.25, 49.0, 3.25, 3.75]",0.093592940856821
96,218,"[2, 7, 39, 53]","[64.25, 62.0, 9.0, 45.5]",0.2866496677131742
96,219,"[1, 48]","[4.75, 10.75]",0.23722276681132662
96,220,"[23, 25, 41, 52]","[15.75, 4.75, 69.5, 50.5]",0.04547741664277528
97,216,"[19, 29, 56]","[74.75, 38.0, 26.25]",0.3370572079759028
97,217,"[23, 25, 41, 52]","[18.0, 4.75, 7.25, 2.5]",0.093592940856821
97,218,"[2, 7, 39, 53]","[41.25, 21.25, 35.75, 53.5]",0.2866496677131742
97,219,"[1, 48]","[35.5, 68.0]",0.23722276681132662
97,220,"[23, 25, 41, 52]","[67.75, 60.5, 67.75, 42.75]",0.04547741664277528
98,216,"[19, 29, 56]","[51.25, 35.5, 34.75]",0.3370572079759028
98,217,"[23, 25, 41, 52]","[27.0, 31.75, 12.0, 33.5]",0.093592940856821
98,218,"[2, 7, 39, 53]","[4.0, 70.25, 13.25, 5.0]",0.2866496677131742
98,219,"[1, 48]","[53.5, 14.0]",0.23722276681132662
98,220,"[23, 25, 41, 52]","[7.75, 20.5, 20.5, 9.0]",0.04547741664277528
99,216,"[19, 29, 56]","[59.5, 3.0, 74.25]",0.3370572079759028
99,217,"[23, 25, 41, 52]","[9.75, 12.5, 71.5, 10.75]",0.093592940856821
99,218,"[2, 7, 39, 53]","[41.25, 39.75, 9.5, 50.5]",0.2866496677131742
99,219,"[1, 48]","[39.5, 38.25]",0.23722276681132662
99,220,"[23, 25, 41, 52]","[8.25, 55.25, 39.0, 9.25]",0.04547741664277528
100,216,"[19, 29, 56]","[9.0, 13.25, 5.75]",0.3370572079759028
100,217,"[23, 25, 41, 52]","[37.5, 36.5, 2.25, 24.0]",0.093592940856821
100,218,"[2, 7, 39, 53]","[48.75, 36.25, 15.5, 41.25]",0.2866496677131742
100,219,"[1, 48]","[53.0, 39.25]",0.23722276681132662
100,220,"[23, 25, 41, 52]","[28.25, 73.0, 12.25, 32.0]",0.04547741664277528
101,216,"[19, 29, 56]","[16.75, 72.0, 67.25]",0.3370572079759028
101,217,"[23, 25, 41, 52]","[69.25, 17.0, 63.25, 14.75]",0.093592940856821
101,218,"[2, 7, 39, 53]","[36.25, 29.5, 59.25, 60.75]",0.2866496677131742
101,219,"[1, 48]","[13.75, 46.25]",0.23722276681132662
101,220,"[23, 25, 41, 52]","[51.75, 57.5, 21.75, 28.0]",0.04547741664277528
102,216,"[19, 29, 56]","[72.25, 24.5, 14.5]",0.3370572079759028
102,217,"[23, 25, 41, 52]","[36.25, 52.75, 21.0, 4.25]",0.093592940856821
102,218,"[2, 7, 39, 53]","[9.75, 32.5, 72.0, 64.5]",0.2866496677131742
102,219,"[1, 48]","[3.75, 48.25]",0.23722276681132662
102,220,"[23, 25, 41, 52]","[26.0, 40.5, 3.0, 52.0]",0.04547741664277528
103,221,"[6, 8, 21, 33, 50]","[35.0, 9.75, 17.0, 34.5, 72.5]",0.06179196698614687
103,222,"[23, 25, 41, 52]","[49.25, 60.25, 24.75, 27.25]",0.23687325634842088
103,223,"[23, 25, 41, 52]","[43.5, 43.75, 10.0, 45.5]",0.25228436848989877
103,224,"[19, 29, 56]","[59.0, 46.75, 60.5]",0.43618536626067916
103,225,"[22, 26, 34, 54, 60]","[12.5, 64.25, 62.25, 50.0, 4.75]",0.012865041914854118
104,221,"[6, 8, 21, 33, 50]","[65.0, 27.0, 71.5, 43.75, 64.75]",0.06179196698614687
104,222,"[23, 25, 41, 52]","[51.0, 8.0, 21.75, 22.75]",0.23687325634842088
104,223,"[23, 25, 41, 52]","[48.5, 74.0, 4.0, 37.75]",0.25228436848989877
104,224,"[19, 29, 56]","[6.5, 43.0, 32.0]",0.43618536626067916
104,225,"[22, 26, 34, 54, 60]","[9.5, 0.25, 9.75, 73.5, 55.25]",0.012865041914854118
105,221,"[6, 8, 21, 33, 50]","[42.25, 54.25, 26.5, 14.25, 34.0]",0.06179196698614687
105,222,"[23, 25, 41, 52]","[4.5, 51.5, 48.5, 10.25]",0.23687325634842088
105,223,"[23, 25, 41, 52]","[22.25, 48.75, 14.0, 10.75]",0.25228436848989877
105,224,"[19, 29, 56]","[35.0, 61.0, 4.75]",0.43618536626067916
105,225,"[22, 26, 34, 54, 60]","[13.25, 38.5, 31.75, 27.5, 22.25]",0.012865041914854118
106,221,"[6, 8, 21, 33, 50]","[45.25, 45.75, 65.5, 30.25, 10.25]",0.06179196698614687
106,222,"[23, 25, 41, 52]","[59.25, 37.5, 29.5, 60.25]",0.23687325634842088
106,223,"[23, 25, 41, 52]","[3.5, 21.25, 72.25, 6.25]",0.25228436848989877
106,224,"[19, 29, 56]","[46.5, 56.0, 28.75]",0.43618536626067916
106,225,"[22, 26, 34, 54, 60]","[68.5, 16.5, 15.75, 10.5, 60.0]",0.012865041914854118
107,221,"[6, 8, 21, 33, 50]","[36.0, 62.25, 30.5, 37.75, 54.0]",0.06179196698614687
107,222,"[23, 25, 41, 52]","[0.75, 66.25, 73.25, 0.5]",0.23687325634842088
107,223,"[23, 25, 41, 52]","[10.5, 42.0, 46.5, 75.0]",0.25228436848989877
107,224,"[19, 29, 56]","[66.25, 67.25, 4.0]",0.43618536626067916
107,225,"[22, 26, 34, 54, 60]","[43.0, 24.75, 52.0, 65.5, 14.5]",0.012865041914854118
108,221,"[6, 8, 21, 33, 50]","[10.75, 68.75, 16.25, 64.25, 61.0]",0.06179196698614687
108,222,"[23, 25, 41, 52]","[47.75, 73.0, 69.75, 46.0]",0.23687325634842088
108,223,"[23, 25, 41, 52]","[54.75, 25.5, 42.5, 75.0]",0.25228436848989877
108,224,"[19, 29, 56]","[22.75, 26.25, 61.25]",0.43618536626067916
108,225,"[22, 26, 34, 54, 60]","[20.0, 49.75, 5.75, 28.75, 64.25]",0.012865041914854118
109,221,"[6, 8, 21, 33, 50]","[5.0, 10.25, 11.25, 42.5, 33.75]",0.06179196698614687
109,222,"[23, 25, 41, 52]","[61.5, 31.75, 23.75, 72.75]",0.23687325634842088
109,223,"[23, 25, 41, 52]","[67.5, 27.5, 46.5, 68.25]",0.25228436848989877
109,224,"[19, 29, 56]","[69.5, 7.0, 16.75]",0.43618536626067916
109,225,"[22, 26, 34, 54, 60]","[44.25, 4.75, 41.75, 19.25, 56.25]",0.012865041914854118
110,221,"[6, 8, 21, 33, 50]","[11.0, 46.5, 11.75, 7.0, 51.0]",0.06179196698614687
110,222,"[23, 25, 41, 52]","[8.5, 42.25, 41.75, 43.0]",0.23687325634842088
110,223,"[23, 25, 41, 52]","[63.25, 5.0, 2.25, 19.0]",0.25228436848989877
110,224,"[19, 29, 56]","[19.25, 15.5, 42.0]",0.43618536626067916
110,225,"[22, 26, 34, 54, 60]","[54.0, 44.75, 55.75, 42.0, 6.0]",0.012865041914854118
111,221,"[6, 8, 21, 33, 50]","[59.0, 27.25, 43.0, 54.75, 46.25]",0.06179196698614687
111,222,"[23, 25, 41, 52]","[23.0, 34.25, 31.0, 52.25]",0.23687325634842088
111,223,"[23, 25, 41, 52]","[73.5, 12.75, 20.25, 73.5]",0.25228436848989877
111,224,"[19, 29, 56]","[58.75, 25.0, 32.25]",0.43618536626067916
111,225,"[22, 26, 34, 54, 60]","[73.25, 18.0, 27.5, 0.5, 66.0]",0.012865041914854118
112,221,"[6, 8, 21, 33, 50]","[45.5, 50.25, 30.75, 73.0, 52.25]",0.06179196698614687
112,222,"[23, 25, 41, 52]","[46.0, 43.0, 51.5, 66.0]",0.23687325634842088
112,223,"[23, 25, 41, 52]","[60.75, 6.25, 5.5, 33.5]",0.25228436848989877
112,224,"[19, 29, 56]","[7.25, 30.5, 56.75]",0.43618536626067916
112,225,"[22, 26, 34, 54, 60]","[2.0, 59.5, 50.75, 45.0, 20.75]",0.012865041914854118
113,221,"[6, 8, 21, 33, 50]","[75.0, 11.5, 24.25, 3.0, 0.75]",0.06179196698614687
113,222,"[23, 25, 41, 52]","[12.75, 73.0, 20.0, 36.75]",0.23687325634842088
113,223,"[23, 25, 41, 52]","[42.25, 19.25, 6.25, 16.0]",0.25228436848989877
113,224,"[19, 29, 56]","[30.0, 0.75, 68.0]",0.43618536626067916
113,225,"[22, 26, 34, 54, 60]","[5.25, 47.5, 33.0, 8.25, 12.75]",0.012865041914854118
114,221,"[6, 8, 21, 33, 50]","[0.75, 22.75, 28.0, 73.25, 57.0]",0.06179196698614687
114,222,"[23, 25, 41, 52]","[36.0, 17.75, 49.0, 66.5]",0.23687325634842088
114,223,"[23, 25, 41, 52]","[6.0, 37.5, 2.5, 73.75]",0.25228436848989877
114,224,"[19, 29, 56]","[9.0, 11.25, 71.75]",0.43618536626067916
114,225,"[22, 26, 34, 54, 60]","[15.25, 67.5, 61.0, 74.5, 60.75]",0.012865041914854118
115,221,"[6, 8, 21, 33, 50]","[66.25, 23.25, 9.75, 16.0, 31.5]",0.06179196698614687
115,222,"[23, 25, 41, 52]","[67.75, 64.75, 39.0, 7.5]",0.23687325634842088
115,223,"[23, 25, 41, 52]","[30.75, 8.75, 11.75, 42.25]",0.25228436848989877
115,224,"[19, 29, 56]","[37.0, 57.5, 70.75]",0.43618536626067916
115,225,"[22, 26, 34, 54, 60]","[29.75, 45.75, 62.0, 1.25, 21.5]",0.012865041914854118
116,221,"[6, 8, 21, 33, 50]","[54.25, 47.75, 59.5, 44.5, 29.75]",0.06179196698614687
116,222,"[23, 25, 41, 52]","[65.5, 57.75, 28.5, 18.75]",0.23687325634842088
116,223,"[23, 25, 41, 52]","[42.75, 30.5, 47.75, 60.75]",0.25228436848989877
116,224,"[19, 29, 56]","[33.0, 22.0, 37.5]",0.43618536626067916
116,225,"[22, 26, 34, 54, 60]","[63.75, 11.25, 13.5, 71.0, 60.5]",0.012865041914854118
117,221,"[6, 8, 21, 33, 50]","[70.0, 70.75, 41.5, 62.75, 38.0]",0.06179196698614687
117,222,"[23, 25, 41, 52]","[57.0, 29.0, 21.0, 2.75]",0.23687325634842088
117,223,"[23, 25, 41, 52]","[12.25, 72.25, 44.5, 53.75]",0.25228436848989877
117,224,"[19, 29, 56]","[71.75, 71.5, 53.0]",0.43618536626067916
117,225,"[22, 26, 34, 54, 60]","[69.5, 26.5, 7.25, 4.25, 36.75]",0.012865041914854118
118,221,"[6, 8, 21, 33, 50]","[73.75, 11.5, 73.0, 37.25, 19.75]",0.06179196698614687
118,222,"[23, 25, 41, 52]","[49.75, 6.0, 27.25, 3.75]",0.23687325634842088
118,223,"[23, 25, 41, 52]","[1.0, 22.5, 32.25, 28.0]",0.25228436848989877
118,224,"[19, 29, 56]","[61.5, 42.0, 44.0]",0.43618536626067916
118,225,"[22, 26, 34, 54, 60]","[51.75, 60.0, 70.0, 30.0, 29.25]",0.012865041914854118
119,221,"[6, 8, 21, 33, 50]","[31.5, 68.75, 50.5, 16.5, 12.0]",0.06179196698614687
119,222,"[23, 25, 41, 52]","[2.75, 2.75, 44.25, 21.0]",0.23687325634842088
119,223,"[23, 25, 41, 52]","[9.0, 70.25, 43.5, 72.25]",0.25228436848989877
119,224,"[19, 29, 56]","[21.0, 53.75, 33.5]",0.43618536626067916
119,225,"[22, 26, 34, 54, 60]","[71.0, 43.0, 13.0, 24.5, 32.5]",0.012865041914854118
120,221,"[6, 8, 21, 33, 50]","[62.75, 38.25, 34.5, 11.75, 48.25]",0.06179196698614687
120,222,"[23, 25, 41, 52]","[18.25, 38.25, 19.25, 0.75]",0.23687325634842088
120,223,"[23, 25, 41, 52]","[66.0, 9.5, 22.0, 74.25]",0.25228436848989877
120,224,"[19, 29, 56]","[47.75, 27.75, 46.75]",0.43618536626067916
120,225,"[22, 26, 34, 54, 60]","[60.25, 10.25, 31.25, 48.25, 45.0]",0.012865041914854118
121,221,"[6, 8, 21, 33, 50]","[37.0, 61.5, 20.0, 28.25, 61.5]",0.06179196698614687
121,222,"[23, 25, 41, 52]","[73.0, 22.0, 45.0, 21.5]",0.23687325634842088
121,223,"[23, 25, 41, 52]","[32.0, 36.0, 42.75, 43.25]",0.25228436848989877
121,224,"[19, 29, 56]","[54.5, 43.25, 63.5]",0.43618536626067916
121,225,"[22, 26, 34, 54, 60]","[41.0, 69.75, 59.25, 0.75, 19.5]",0.012865041914854118
122,221,"[6, 8, 21, 33, 50]","[72.5, 55.0, 63.25, 4.25, 3.0]",0.06179196698614687
122,222,"[23, 25, 41, 52]","[63.25, 36.5, 73.5, 40.5]",0.23687325634842088
122,223,"[23, 25, 41, 52]","[67.75, 56.75, 18.75, 18.75]",0.25228436848989877
122,224,"[19, 29, 56]","[24.0, 18.5, 38.75]",0.43618536626067916
122,225,"[22, 26, 34, 54, 60]","[12.25, 34.0, 10.75, 11.5, 72.75]",0.012865041914854118
123,221,"[6, 8, 21, 33, 50]","[18.25, 61.5, 20.0, 26.0, 38.75]",0.06179196698614687
123,222,"[23, 25, 41, 52]","[75.0, 29.5, 60.25, 6.0]",0.23687325634842088
123,223,"[23, 25, 41, 52]","[21.25, 35.5, 66.75, 11.75]",0.25228436848989877
123,224,"[19, 29, 56]","[2.0, 62.0, 36.5]",0.43618536626067916
123,225,"[22, 26, 34, 54, 60]","[10.75, 67.5, 11.75, 42.5, 41.25]",0.012865041914854118
124,221,"[6, 8, 21, 33, 50]","[69.75, 25.0, 21.25, 7.75, 17.0]",0.06179196698614687
124,222,"[23, 25, 41, 52]","[63.0, 22.5, 1.0, 58.25]",0.23687325634842088
124,223,"[23, 25, 41, 52]","[0.75, 57.0, 57.5, 45.0]",0.25228436848989877
124,224,"[19, 29, 56]","[46.0, 47.25, 70.75]",0.43618536626067916
124,225,"[22, 26, 34, 54, 60]","[55.5, 49.75, 67.0, 50.0, 54.5]",0.012865041914854118
125,221,"[6, 8, 21, 33, 50]","[64.0, 27.5, 43.0, 49.0, 56.5]",0.06179196698614687
125,222,"[23, 25, 41, 52]","[71.5, 25.5, 1.25, 10.5]",0.23687325634842088
125,223,"[23, 25, 41, 52]","[37.5, 10.75, 27.5, 13.0]",0.25228436848989877
125,224,"[19, 29, 56]","[67.5, 45.0, 48.75]",0.43618536626067916
125,225,"[22, 26, 34, 54, 60]","[43.5, 16.5, 70.5, 47.25, 68.75]",0.012865041914854118
126,221,"[6, 8, 21, 33, 50]","[53.25, 39.0, 65.5, 0.75, 18.75]",0.06179196698614687
126,222,"[23, 25, 41, 52]","[71.25, 17.75, 39.5, 62.75]",0.23687325634842088
126,223,"[23, 25, 41, 52]","[72.25, 63.5, 13.0, 47.75]",0.25228436848989877
126,224,"[19, 29, 56]","[70.25, 24.0, 23.5]",0.43618536626067916
126,225,"[22, 26, 34, 54, 60]","[34.25, 15.0, 17.5, 57.5, 62.25]",0.012865041914854118
127,221,"[6, 8, 21, 33, 50]","[36.5, 46.25, 23.25, 53.75, 47.0]",0.06179196698614687
127,222,"[23, 25, 41, 52]","[17.0, 38.5, 20.5, 10.0]",0.23687325634842088
127,223,"[23, 25, 41, 52]","[20.75, 9.5, 35.25, 23.25]",0.25228436848989877
127,224,"[19, 29, 56]","[74.75, 51.75, 49.5]",0.43618536626067916
127,225,"[22, 26, 34, 54, 60]","[61.25, 19.0, 37.0, 11.0, 6.25]",0.012865041914854118
128,221,"[6, 8, 21, 33, 50]","[45.25, 23.5, 27.25, 36.75, 51.0]",0.06179196698614687
128,222,"[23, 25, 41, 52]","[10.5, 33.25, 12.75, 7.25]",0.23687325634842088
128,223,"[23, 25, 41, 52]","[25.25, 70.25, 52.5, 69.5]",0.25228436848989877
128,224,"[19, 29, 56]","[5.25, 61.0, 42.5]",0.43618536626067916
128,225,"[22, 26, 34, 54, 60]","[49.0, 58.5, 36.5, 31.0, 41.75]",0.012865041914854118
